filename,file_extension,title,date,document_type,people_mentioned,modules,has_crf,has_protocol,has_exemption,has_exclusion,password_protected,tags,tag_count,page_count,google_drive_link,folder,processed_date
125742_S1_M2_2.6.3.1 pharmacol-tabulated-summary.pdf,PDF,BNT162b2 2.6.3 Pharmacology Tabulated Summary,2021-01-22,report,,M2,False,False,False,False,False,"balb/c mice, immunogenicity, rhesus macaques, microneutralization assay, fda, regulatory, tabulated summary, safety pharmacology, pfizer, vaccine, drug interactions, sars-cov-2, luminex assay, protein characterization, bnt162b2, pharmacology, clinical trials",17,1,https://drive.google.com/file/d/1WUFtG7Vyh74PBzRoFRKmPO2_QfXWci7Q/view?usp=drivesdk,pd-production-020123,2025-08-11 22:19:26
125742_S1_M4_4.2.2.4 01049-20008.pdf,PDF,"In Vitro Metabolic Stability of ALC-0315 in CD-1/ICR Mouse, Sprague Dawley Rat, Wistar Han Rat, Cynomolgus Monkey, and Human Liver Microsomes",2020-08-05,report,"(b) (6), (b) (6), (b) (6), (b) (6)",M4,False,False,False,False,False,"rat, human, preclinical research, monkey, Canada, liver microsomes, bioanalysis, ALC-0315, regulatory submission, experimental data, mouse, Acuitas Therapeutics, Shanghai, in vitro metabolic stability, drug development, Medicilion Preclinical Research, FDA compliance",17,29,https://drive.google.com/file/d/1cDkK5GKH20bcZ9FZQsgp7sDtit74gC-7/view?usp=drivesdk,pd-production-020123,2025-08-11 22:19:31
125742_S1_M4_4.2.1 vr-vtr-10741.pdf,PDF,Structural and Biophysical Characterization of SARS-CoV-2 Spike Glycoprotein (P2S) as a Vaccine Antigen,2020-12-27,report,"(b) (6), (b) (6), (b) (6), (b) (6)",M4,False,False,False,False,False,"vaccine antigen evaluation, FOIA document, neutralizing antibodies, preclinical study, FDA submission, Groton, CT, protein expression and purification, kinetic binding analysis, P2S antigen, binding and structural analysis, vaccine development, flow cytometry, ACE2 binding site, structural characterization, Pfizer, SARS-CoV-2 spike protein, pharmaceutical/clinical trial",17,14,https://drive.google.com/file/d/1VjT24jNYg9_YcGyqWKIICavtrC9TL6DH/view?usp=drivesdk,pd-production-020123,2025-08-11 22:19:36
125742_S1_M4_4.2.1 r-20-0211.pdf,PDF,In Vitro Expression of BNT162b2 Drug Substance and Drug Product,2020-09-17,R&D Report,(b) (6),M4,False,False,False,False,False,"pharmaceutical-research, regulatory-compliance, test-methods, clinical-trial, test-system, safety-data, vaccine-candidate, western-blot, mainz-germany, study-design, fda-submission, modRNA, immunofluorescence, covid-19, r-and-d-report, in-vitro-study, drug-development",17,22,https://drive.google.com/file/d/1H1CCETzoM6zxjQMRnTKCp-HBg4Z3N5wH/view?usp=drivesdk,pd-production-020123,2025-08-11 22:19:41
125742_S1_M4_4.2.1 r-20-0112.pdf,PDF,Characterizing the Immunophenotype in Spleen and Lymph Node of Mice Treated with SARS-CoV-2 Vaccine Candidates,2020-08-13,R&D Study Report,BioNTech SE,M4,False,False,False,False,False,"BNT162b1, lymphoid tissues, preclinical trial, SARS-CoV-2 vaccine, BALB/c mice, immunophenotyping, BNT162c2, Mainz, Germany, pharmaceutical development, regulatory submission, immune response, BNT162a1, COVID-19, R&D study, confidentiality, BNT162b2, FDA compliance",17,105,https://drive.google.com/file/d/1AB5rzgy1vFLPoy1f5Amq5E-0B8Z4YHcd/view?usp=drivesdk,pd-production-020123,2025-08-11 22:19:49
125742_S1_M4_4.2.2.4 01049-20020.pdf,PDF,In Vitro Metabolic Stability of ALC-0159 in Various Species Liver Microsomes,2020-06-04,report,"Acuitas Therapeutics Inc., Medicilon Preclinical Research (Shanghai) LLC",M4,False,False,False,False,False,"Wistar Han rat, human, FOIA document, preclinical research, in vitro study, pharmaceutical development, Canada, liver microsomes, China, metabolic stability, CD-1/ICR mouse, cynomolgus monkey, experimental data, ALC-0159, Sprague Dawley rat, Shanghai, regulatory compliance",17,28,https://drive.google.com/file/d/1zWspNga8h9NGjznVXzhKJ3xZyqXkLQvd/view?usp=drivesdk,pd-production-020123,2025-08-11 22:19:54
125742_S1_M2_2.6.2 pharmacol-written-summary.pdf,PDF,BNT162b2 Module 2.6.2. Pharmacology Written Summary,2021-02-04,report,,M2,False,False,False,False,False,"immunogenicity, preclinical, BioNTech, reproductive toxicity, clinical trial, FDA, antigen, SARS-CoV-2, vaccine, toxicology, written summary, animal studies, confidential, BNT162b2, Pfizer, pharmacology, regulatory",17,42,https://drive.google.com/file/d/1XOUHALWHwGGccdJFdp_zFiILQyCeoRcz/view?usp=drivesdk,pd-production-020123,2025-08-11 22:20:01
125742_S1_M4_4.2.1 r-20-0085.pdf,PDF,COVID-19: Immunogenicity Study of the LNP-Formulated mRNA Encoding the Viral S Protein-V9,2020-11-23,R&D Study Report,BioNTech SE,M4,False,False,False,False,False,"mRNA Vaccine, Immunogenicity Study, Mainz, Germany, Regulatory Submission, Animal Trial, Viral Spike Protein, Confidentiality, COVID-19, Adverse Events, Pharmaceutical R&D, Efficacy Data, Coronavirus, Clinical Trial Phases, FDA Compliance, Lipid Nanoparticle Formulation, BNT162b2, Preclinical Study",17,94,https://drive.google.com/file/d/1sMec-hzUEF173CW38effn1aTw7GGEi-V/view?usp=drivesdk,pd-production-020123,2025-08-11 22:20:16
125742_S1_M4_4.2.2.1 vr-vtr-10671.pdf,PDF,BNT162b2 (V9) Immunogenicity and Evaluation of Protection against SARS-CoV-2 Challenge in Rhesus Macaques,2020-11-23,report,"(b) (6), (b) (6), (b) (6), (b) (6)",M4,False,False,False,False,False,"immunogenicity, rhesus macaques, neutralizing antibodies, vaccine efficacy, preclinical, PF-07302048, FOIA document, clinical trial, T cell response, FDA, SARS-CoV-2, challenge study, COVID-19, vaccine research and development, vaccine safety, BNT162b2, Pfizer",17,32,https://drive.google.com/file/d/1_v8YCtzh_viQHfsnVXyu1W3VVqizwFUD/view?usp=drivesdk,pd-production-020123,2025-08-11 22:20:22
125742_S1_M4_4.2.2 072424.pdf,PDF,A Single Dose Pharmacokinetics Study of ALC-0315 and ALC-0159 Following Intravenous Bolus Injection of PF-07302048 Nanoparticle Formulation in Wistar Han Rats,2020-07-06,report,,M4,False,False,False,False,False,"Wistar Han Rats, PF-07302048, BioNTech, Excipient Analysis, Bioanalytical Methods, Pfizer Worldwide Research, ALC-0315, Regulatory Compliance, Intravenous Bolus Injection, Nanoparticle Formulation, FDA Submission, ALC-0159, Pharmacokinetics Study, Vaccine Development, Preclinical Study, SARS-CoV-2 mRNA Vaccine, Dose Formulation",17,16,https://drive.google.com/file/d/1CkSXRsghBUrRhYTAe8ICRq4aQEqGcDkP/view?usp=drivesdk,pd-production-020123,2025-08-11 22:20:27
FDA-CBER-2021-5683-0763794-0764725-125742_S1_M5_c4591001-A-Supp-D-adae-supp.xpt,XPT,FDA-CBER-2021-5683-0763794-0764725-125742 S1 M5 c4591001-A-Supp-D-adae-supp,undated,statistical-data,,M5,False,False,False,False,False,"statistical-data, xpt-file, clinical-data, data-file",4,0,https://drive.google.com/file/d/1XuhdBjxnhuNXzjMoPOvlO-4-vCmgoH0N/view?usp=drivesdk,pd-production-020123,2025-08-11 22:20:34
FDA-CBER-2021-5683-0764726-125742_S1_M5_c4591001-S-D-di.xpt,XPT,FDA-CBER-2021-5683-0764726-125742 S1 M5 c4591001-S-D-di,undated,statistical-data,,M5,False,False,False,False,False,"statistical-data, xpt-file, clinical-data, data-file",4,0,https://drive.google.com/file/d/1JfMWr45uMjQobPSgbTPBErLzhuKGFH_a/view?usp=drivesdk,pd-production-020123,2025-08-11 22:20:35
FDA-CBER-2021-5683-0764727-0765714-125742_S1_M5_c4591001-S-Supp-D-ae-supp.xpt,XPT,FDA-CBER-2021-5683-0764727-0765714-125742 S1 M5 c4591001-S-Supp-D-ae-supp,undated,statistical-data,,M5,False,False,False,False,False,"statistical-data, xpt-file, clinical-data, data-file",4,0,https://drive.google.com/file/d/1nTitLGnwDIITsc6ttldy7j3be9RrN4qh/view?usp=drivesdk,pd-production-020123,2025-08-11 22:20:39
125742_S1_M1_fast-track-designation.pdf,PDF,Grant of Fast Track Designation for COVID-19 mRNA Vaccines,2020-07-07,letter,"Ms. Elisa Harkins, Doran L. Fink, MD, PhD",M1,False,False,False,False,False,"BNT162b1, Center for Biologics Evaluation and Research, expanded access policy, BioNTech, lipid nanoparticles, COVID-19 mRNA vaccines, vaccine development, SARS-CoV-2, adults 18 and older, investigational new drug application, FDA approval, fast track designation, active immunization, regulatory affairs, BNT162b2, Pfizer, clinical trials",17,2,https://drive.google.com/file/d/1l3d2AO7YV2ngZ9uSkJbRtRxc5w4IH3mZ/view?usp=drivesdk,pd-production-030122,2025-08-11 22:20:43
125742_S1_M1_debarment.pdf,PDF,COVID-19 Vaccine Debarment Certification,2021-03-30,Certification,"Ruben Rizzi, Neda Aghajani Memar",M1,False,False,False,False,False,"FOIA document, federal regulations, data integrity, clinical trial, regulatory submission, debarment certification, drug identification, COVID-19 vaccine, quality assurance, BioNTech Manufacturing GmbH, Pfizer Inc., pharmaceutical manufacturing, adverse event reporting, digital signatures, authorized agent, drug development, FDA compliance",17,1,https://drive.google.com/file/d/1jYsHGKQ4I9XThEWZrLhrKrp4KOW3lP-w/view?usp=drivesdk,pd-production-030122,2025-08-11 22:20:46
125742_S1_M1_cover.pdf,PDF,BLA 125742 COVID-19 mRNA Vaccine (BNT162/PF-07302048) Part 1 of the Original Submission – Rolling Biologics License Application (BLA) Request for Priority Review Designation,2021-05-06,Submission,"Marion Gruber, Ph.D.",M1,False,False,False,False,False,"Expedited Programs, Biologics License Application (BLA), BNT162/PF-07302048, Regulatory Submission Process, Clinical Trials, BioNTech Collaboration, SARS-CoV-2 Prevention, Pharmaceutical Product Development, COVID-19 mRNA Vaccine, FDA Regulatory Affairs, Pfizer Global Regulatory, Vaccine Efficacy and Safety, User Fees, Vaccine Development, Rolling Submission, Priority Review Designation, Non-Clinical Studies",17,6,https://drive.google.com/file/d/1uQTNiDfm58ysbd0CKDdhKfS0AxnXlbcn/view?usp=drivesdk,pd-production-030122,2025-08-11 22:20:50
125742_S1_M2_22_introduction.pdf,PDF,BNT162b2 2.2 Introduction,2021-05-01,report,,M2,False,False,False,False,False,"regulatory-submission, lipid-nanoparticles, mrna-technology, covid-19-vaccine, intramuscular-administration, pharmaceutical-manufacturing, sars-cov-2-spike-protein, safety-data, adverse-events, efficacy-data, fda-approval, immune-response, dosage-information, vaccine-development, clinical-trial, proposed-indication, bnt162b2",17,2,https://drive.google.com/file/d/1I0RT8kXIk7KJ66JqBsEyl3h9QJKvCFTi/view?usp=drivesdk,pd-production-030122,2025-08-11 22:20:54
125742_S1_M1_userfee.pdf,PDF,Prescription Drug User Fee Coversheet FY 2021,2021,form,Neda Aghajani Memar,M1,False,False,False,False,False,"vaccine approval process, COMIRNATY COVID-19 vaccine, prescription drug user fee, manufacturing facility, pharmaceutical development, user fee exception, Germany, data privacy, clinical data requirement, financial reporting, FDA application, user fee ID, fee waiver, drug application tracking, priority review voucher, BLA submission, regulatory compliance",17,2,https://drive.google.com/file/d/1XNwWLincstwnllg5f8vXBmJDt4uws5C8/view?usp=drivesdk,pd-production-030122,2025-08-11 22:20:57
125742_S1_M1_3674.pdf,PDF,"Certification of Compliance Under 42 U.S.C. § 282(j)(5)(B), with Requirements of ClinicalTrials.gov Data Bank",2021-05-06,form,BioNTech Manufacturing GmbH,M1,False,False,False,False,False,"public_health_service_act, pf-07302048, bla, covid-19_vaccine, clinicaltrials.gov, 510(k), bnt162, comirnaty, anda, fda_submission, clinical_trial_compliance, hde, pdp, germany, pma, inda, nda",17,2,https://drive.google.com/file/d/1SaSEHq_EyBTqo1GyXNHEzv0Y1gXUn-pc/view?usp=drivesdk,pd-production-030122,2025-08-11 22:21:03
125742_S1_M1_356h.pdf,PDF,Application to Market a New or Abbreviated New Drug or Biologic for Human Use,2021-05-06,form,"Ruben.Rizzi@biontech.de, Elisa Harkins, Global Regulatory Lead, Pfizer Global Regulatory Affairs - Vaccines, Elisa.HarkinsTull@pfizer.com",M1,False,False,False,False,False,"orphan designation, clinical trial phases, abbreviated new drug application, drug/vaccine identification, pharmaceutical company, authorized US agent, FDA regulation, dosage form, product description, rare disease, applicant information, new drug application, route of administration, biologics license application, geographic location, indication for use, regulatory submission",17,6,https://drive.google.com/file/d/10lPV6eJTFJxhu34ANXSNtug4_sXRSGk2/view?usp=drivesdk,pd-production-030122,2025-08-11 22:21:08
125742_S1_M2_24_nonclinical-overview.pdf,PDF,BNT162b2 Module 2.4. Nonclinical Overview,2021-02-08,report,,M2,False,False,False,False,False,"immunogenicity, rna vaccine, nonclinical overview, freedom of information act, lipid nanoparticle, vaccine development, animal studies, safety data, toxicology, sars-cov-2, fda submission, preclinical studies, bnt162b2 vaccine, efficacy data, confidential document, pharmacology, regulatory compliance",17,36,https://drive.google.com/file/d/1hBRI5IJ-0sWVVvMXOvOJJclenG1wXB5n/view?usp=drivesdk,pd-production-030122,2025-08-11 22:21:11
125742_S1_M1_ipsp-agreed-letter.pdf,PDF,Agreed Initial Pediatric Study Plan (iPSP) for BioNTech/Pfizer COVID-19 Vaccine,2021-04-23,letter,"Neda Aghajani Memar, Doran L. Fink, M.D., Ph.D., Ramachandra Naik, Ph.D.",M1,False,False,False,False,False,"mRNA technology, compliance, pharmaceutical development, FDA review, clinical trial, lipid nanoparticles, safety data, BioNTech/Pfizer COVID-19 vaccine, quality assurance, pediatric study, United States, IND application, vaccine variants, deferral request, efficacy data, adverse events, regulatory submission",17,2,https://drive.google.com/file/d/1X7fGFuyOO_WuKuvMLAQd_8vmEYjCIDan/view?usp=drivesdk,pd-production-030122,2025-08-11 22:21:15
125742_S1_M1_financial-cert-3454.pdf,PDF,BLA Certification: Financial Interests and Arrangements of Clinical Investigators,2021-03-31,form,J.R Meloro,M1,False,True,False,False,False,"FOIA document, significant payments, FDA regulation, clinical trial, Pfizer, pharmaceutical industry, investigator compensation, data transparency, safety data, Protocol, financial disclosure, proprietary interest, efficacy data, clinical study, adverse events, BLA submission, significant equity, regulatory compliance",18,81,https://drive.google.com/file/d/1MnQ_fJNKptLuQEtjy6JqKV8PgSz75x62/view?usp=drivesdk,pd-production-030122,2025-08-11 22:21:20
125742_S1_M1_financial-cert-bias.pdf,PDF,Financial Certification and Disclosure - Bias Statement,2021-04-29,report,,M1,False,True,False,False,False,"regulatory-submission, blinding, randomization, covid-19-vaccine, fda, data-quality, data-monitoring-committee, adverse-events, pfizer, Protocol, efficacy, safety, clinical-trial, good-clinical-practice, data-analysis, bnt162b2, statistical-methods, phase-1-2-3",18,3,https://drive.google.com/file/d/11V_-yVwC2m8HBCOMtXwv2A1m7mV6Gw_L/view?usp=drivesdk,pd-production-030122,2025-08-11 22:21:23
125742_S1_M2_26_pharmkin-written-summary.pdf,PDF,BNT162b2 Module 2.6.4. Pharmacokinetics Written Summary,2021-02-08,report,,M2,False,False,False,False,False,"lipid-nanoparticle, drug-interactions, radiolabeled-compounds, fda-submission, regulatory-compliance, safety-data, pharmacokinetics, written-summary, mrna-vaccine, pfizer, good-laboratory-practice, preclinical-studies, clinical-trial, absorption-distribution-metabolism-excretion, bnt162b2, biotech, confidential-document",17,10,https://drive.google.com/file/d/1NOx52VqqzGZllP7Oxzzm2vVDGh8s-tFL/view?usp=drivesdk,pd-production-030122,2025-08-11 22:21:27
125742_S1_M2_26_pharmkin-tabulated-summary.pdf,PDF,BNT162b2 2.6.5 Pharmacokinetics Tabulated Summary,2021-01-21,report,,M2,False,False,False,False,False,"preclinical studies, biodistribution, LNP formulation, BioNTech, confidential document, FDA submission, FOIA release, clinical trial, excretion, tabulated summary, in vitro, metabolism, in vivo, pharmacokinetics, BNT162b2, Pfizer, regulatory compliance",17,14,https://drive.google.com/file/d/1xB2WrhnV1otfvQLcvdSD-ZLmHzehQTP2/view?usp=drivesdk,pd-production-030122,2025-08-11 22:21:31
125742_S1_M1_priority-review-request.pdf,PDF,Priority Review Request for COVID-19 Vaccine Clinical Trial Data,2021-01-01,report,,M1,False,False,False,False,False,"systemic events, public health, pharmaceutical development, clinical trial, reactogenicity, phase 2/3, local reactions, COVID-19 vaccine, safety data, age group analysis, statistical analysis, data tables, FDA priority review, HIV-positive subjects, adverse event reporting, SARS-CoV-2 status, regulatory submission",17,104,https://drive.google.com/file/d/1LAsrdmUe5xUDGvitKdx6-eJKTXPVNCJQ/view?usp=drivesdk,pd-production-030122,2025-08-11 22:21:35
125742_S1_M1_exclusivity-claim.pdf,PDF,Notice of Claimed Exclusivity for Pfizer-BioNTech COVID-19 Vaccine,2020-09-24,Regulatory Submission,BioNTech Manufacturing GmbH,M1,False,False,False,False,False,"FDA Licensure, Pharmaceutical Manufacturing, Biosimilar Approval, Clinical Trials, Pharmaceutical Regulatory Affairs, Regulatory Submission, Vaccine Safety and Efficacy, Biological Product, Exclusivity Claim, Intellectual Property, Regulatory Compliance, Biologics License Application, Section 351(k), Public Health Service Act, Reference Product, Vaccine Development, Pfizer-BioNTech COVID-19 Vaccine",17,1,https://drive.google.com/file/d/1xL17yjyYPSQi69otoG60crJsZ9_KHJBS/view?usp=drivesdk,pd-production-030122,2025-08-11 22:21:39
125742_S1_M1_us-agent-authorization.pdf,PDF,US Agent Authorization,2021-03-25,form,,M1,False,False,False,False,False,"file format, quality control, medical research, compliance, pharmaceutical, clinical trial, FDA, CBER, safety data, document management, data processing, United States, time-stamping, drug/vaccine authorization, efficacy data, adverse events, regulatory submission",17,2,https://drive.google.com/file/d/1Fyp4VwNCHl5j4NG2gWnihZOCC5fSDyH8/view?usp=drivesdk,pd-production-030122,2025-08-11 22:21:42
125742_S1_M1_trans-of-oblig.pdf,PDF,Transfer of Obligations for BNT162b2 Clinical Study C4591001,2020-11-20,Memo,Pfizer Inc.,M1,False,True,False,False,False,"phase 1, investigational new drug, compliance, Groton, CT, drug accountability, clinical trial, Protocol, vaccine, United States, adverse events, 21 CFR 312, safety, efficacy, sponsor obligations, GCP, FDA regulations, BNT162b2, Pfizer",18,2,https://drive.google.com/file/d/1GceuopYzqZdFo2fiqoLXl7mdHK2s8Bms/view?usp=drivesdk,pd-production-030122,2025-08-11 22:21:45
125742_S1_M1_waiver-req-designated-suffix.pdf,PDF,Waiver Request for FDA Designated Suffix for BNT162b2 COVID-19 mRNA Vaccine,2020-03,Waiver Request,,M1,False,False,False,False,False,"BioNTech, Regulatory submission, Vaccine administration, Biologics naming convention, Pharmacovigilance, COVID-19 vaccine, Dispensing practices, Adverse event reporting, FDA approval, Vaccine record keeping, Clinical trials, Vaccine identification, Public Health Service Act, Vaccine safety monitoring, BNT162b2, Pfizer, Pharmaceutical development",17,4,https://drive.google.com/file/d/1wSrot0VGDjxH1G1KUNUQBv2QjvdYwTXt/view?usp=drivesdk,pd-production-030122,2025-08-11 22:21:49
