filename,title,date,google_drive_link,folder,file_type,page_count,module,document_type,people_mentioned,tags,has_exemption,has_exclusion,password_protected,processed
27034_S1_M5_who-2005.pdf,WHO guidelines on nonclinical evaluation of vaccines,2005,https://drive.google.com/file/d/13yOFV906SUbipehzcay24QU0FmggoV4q/view?usp=drivesdk,eua-051925,PDF,33,M5,guidelines,,"WHO, Biotechnology, Public Health, Nonclinical Testing, Toxicity Assessment, Regulatory Guidance, Delivery Devices, Infectious Disease Prevention, M5, Vaccine Development, Adjuvants, Immunogenicity, Vaccine Formulation, Basic Immunology",False,False,False,True
27034_S1_M5_walsh-ee-2020.pdf,EE 2020 Walsh,2020,https://drive.google.com/file/d/11yRaP2KLbrjWVASywBDOQD0BnEE7fRBV/view?usp=drivesdk,eua-051925,PDF,13,M5,report,Walsh,"Assignment, Coursework, 2020, Technical, Ee, Walsh, M5, Project, Academic, Student, Curriculum, Electrical Engineering, University, Research",False,False,False,True
27034_S1_M5_wiersinga-wj-2020.pdf,"Pathophysiology, Transmission, Diagnosis, and Treatment of Coronavirus Disease 2019 (COVID-19)",2020,https://drive.google.com/file/d/1EXFDI1sOA1rRfOZuC7_b1rvNeupYEROc/view?usp=drivesdk,eua-051925,PDF,12,M5,review,"W. Joost Wiersinga, Andrew Rhodes, Allen C. Cheng, Sharon J. Peacock, Hallie C. Prescott","SARS-COV-2, Respiratory Disease, Public Health, Treatment, Transmission, COVID-19, M5, Pathophysiology, Medical Review, Diagnosis, Healthcare, Pneumonia, Multi-organ Disease, Pandemic",False,False,False,True
27034_S1_M5_who-2019.pdf,WHO Guidelines on Nonclinical Evaluation of Vaccines,2005,https://drive.google.com/file/d/1GNwobn8k2kIrxOsbsJo5FYf_52kvblwD/view?usp=drivesdk,eua-051925,PDF,33,M5,guidelines,,"Biotechnology, Regulatory Expectations, Alternative Administration, Nonclinical Testing, Regulatory Guidance, Toxicity Assessment, Infectious Disease Prevention, M5, Vaccine Development, WHO Recommendations, Adjuvants, Immunogenicity, Vaccine Formulation, Biological Products",False,False,False,True
27034_S1_M5_wrapp-d-2020.pdf,Cryo-EM structure of the 2019-nCoV spike in the prefusion conformation,2020,https://drive.google.com/file/d/1j1yODsMzCVASiHQ1X0Wa27d9FrAVntDQ/view?usp=drivesdk,eua-051925,PDF,4,M5,research paper,"Daniel Wrapp, Nianshuang Wang, Kizzmekia S. Corbett, Jory A. Goldsmith, Ching-Lin Hsieh, Olubukola Abiona, Barney S. Graham, Jason S. McLellan","2019-ncov, ACE2, Cryo-em, Vaccine, Exclusion, Therapeutic, Public Health, Coronavirus, Antibody, COVID-19, Diagnostic, Outbreak, M5, Prefusion Conformation, Betacoronavirus, Spike Protein, Pandemic",False,True,False,True
27034_S1_M5_zhu-n-2020.pdf,The New England Journal of Medicine,2020-02-20,https://drive.google.com/file/d/1bpiN1jY2qE7f6u4kpgvOIloLYHMOqCBP/view?usp=drivesdk,eua-051925,PDF,7,M5,report,,"SARS-COV, 2019-ncov, MERS-COV, Emerging Pathogens, Viral Infections, Public Health, China, Coronavirus, Disease Surveillance, Zoonotic Diseases, M5, Epidemiology, Pneumonia, Wuhan, Respiratory Illness",False,False,False,True
27034_S24_M1_fact-sheet-recipients-lab-1451-0-7-clean.pdf,Fact Sheet for Recipients and Caregivers - Pfizer-BioNTech COVID-19 Vaccine,2020-12,https://drive.google.com/file/d/12cuTX4LwvAR8vqpqwFnN7paMk0qAvgR-/view?usp=drivesdk,eua-051925,PDF,6,M1,fact sheet,,"Emergency Use Authorization, SARS-COV-2, Symptoms, M1, Two-dose Series, Vaccine, Coronavirus, Needs-review, COVID-19, Respiratory Illness, Recipients, Pfizer-biontech, Caregivers, Pandemic",False,False,False,True
27034_S20_M1_vrbpac-presentation.pdf,BNT162b2 Vaccine Candidate Against COVID-19,2020-12-10,https://drive.google.com/file/d/1OlobJCnoATHlnEMYarXl40LRp26_S3b2/view?usp=drivesdk,eua-051925,PDF,64,M1,presentation,"Kathrin Jansen, William Gruber","FDA Advisory Committee, SARS-COV-2, M1, Safety, Public Health, Clinical Trials, COVID-19, Non-clinical Data, Vaccine Development, Benefit-risk, Pfizer, Efficacy, Immunization, Pandemic",False,False,False,True
27034_S27_M1_vrbpac-presentation.pdf,CC-1BNT162b2 Vaccine Candidate Against COVID-19,2020-12-10,https://drive.google.com/file/d/1HIgNilSSOr45639KwnoYw8pB2S2s4g5Q/view?usp=drivesdk,eua-051925,PDF,64,M1,presentation,"Kathrin Jansen, William Gruber","FDA Advisory Committee, BNT162B2, Pandemic Response, M1, Safety, Public Health, Clinical Trials, COVID-19, Vaccine Development, Regulatory Affairs, Pharmaceutical Research, Pfizer, Efficacy, Immunization",False,False,False,True
27034_S24_M1_hcp-fact-1450-0-5-pi-lab-1457-0-7-clean.pdf,Fact Sheet for Healthcare Providers Administering Vaccine (Vaccination Providers),2020-12,https://drive.google.com/file/d/1ZkbuxiiwVZYlCwHCHIYcowxPe9bnNqS0/view?usp=drivesdk,eua-051925,PDF,29,M1,fact sheet,,"Emergency Use Authorization, Multisystem Inflammatory Syndrome, Healthcare Providers, Intramuscular Injection, M1, Vaccine, Coronavirus, Clinical Trials, COVID-19, Vaccination Program, Adverse Events, Hospitalization, Pfizer-biontech, Immunization",False,False,False,True
27034_S24_M1_thermal-shipping-instructions.pdf,Pfizer-BioNTech COVID-19 Vaccine Thermal Shipping Instructions,2020-12-10,https://drive.google.com/file/d/1M6o6Oeh_n0hkD-nOukRekx8vF3_wsmmX/view?usp=drivesdk,eua-051925,PDF,5,M1,instructions,,"Emergency Use Authorization, FDA, M1, Vaccine, Safety, Storage, COVID-19, Thermal Shipping, Temperature Control, Dry Ice, BioNTech, Pfizer, Logistics, Ventilation",False,False,False,True
27034_S28_M1_hcp-fact-1450-1-0-pi-lab-1457-1-0-clean.pdf,Fact Sheet for Healthcare Providers Administering Vaccine (Vaccination Providers),2020-12,https://drive.google.com/file/d/178CXAdAVAkkpAO4BlmBXlK89OFgBv_hK/view?usp=drivesdk,eua-051925,PDF,29,M1,fact sheet,,"Emergency Use Authorization, Healthcare Providers, M1, Vaccine, Mandatory Reporting, Coronavirus, Clinical Trials, COVID-19, Respiratory Illness, Vaccination, Adverse Events, Pfizer-biontech, Immunization, Pandemic",False,False,False,True
27034_S28_M1_fact-sheet-recipients-lab-1451-1-0-clean.pdf,Fact Sheet for Recipients and Caregivers - Emergency Use Authorization of the Pfizer-BioNTech COVID-19 Vaccine,2020-12,https://drive.google.com/file/d/10Jk9kaudpX09KaZUfamoQADk8Z_jMACL/view?usp=drivesdk,eua-051925,PDF,6,M1,fact sheet,,"Pfizer-biontech Vaccine, Emergency Use Authorization, Health And Safety, M1, Public Health, Coronavirus, Disease Prevention, COVID-19, Medical Information, Vaccination, Recipients, Vaccine Information, Caregivers, Pandemic",False,False,False,True
27034_S2_M5_CRF_c4591001-1003-10031113.pdf,COVID-19 Vaccine Clinical Trial CRF,2020-07-06,https://drive.google.com/file/d/1717HjjizNldHwVny6Rrq9bQVeeVrKXkm/view?usp=drivesdk,eua-051925,PDF,291,M5,form,,"Pharmaceutical, Protocol Amendment, Medical Research, Vaccine, Exclusion, Regulatory Compliance, COVID-19, M5, Demographics, Cohort Selection, Site Information, Clinical Trial, Data Collection, Subject Data, Informed Consent",False,True,False,True
27034_S2_M5_CRF_c4591001-1003-10031065.pdf,c4591001 Cohort Selection and Informed Consent,2020-06-12,https://drive.google.com/file/d/1H7_u1zmnOlQUh3odvOvzlV5dSJAaknmC/view?usp=drivesdk,eua-051925,PDF,355,M5,form,,"FDA, Audit Trail, Protocol Amendment, Medical Research, Exclusion, Subject Enrollment, Subject Demographics, COVID-19, Needs-review, M5, Cohort Selection, Vaccine Development, Site Information, Clinical Trial, Informed Consent",False,True,False,True
27034_S2_M5_CRF_c4591001-1005-10051054.pdf,c4591001 Cohort Selection and Informed Consent,2020-07-30,https://drive.google.com/file/d/1MUUW4NnUevWBq4QSmXmwlH1EnfwtYQCL/view?usp=drivesdk,eua-051925,PDF,176,M5,form,,"Subject Id 10051054, Protocol Amendment, Audit Trail, Exclusion, eCRF, Subject Enrollment, Rochester Clinical Research, C4591001, M5, Cohort Selection, Demographic Data, Data Collection, Clinical Trial, Phase 2/3, Informed Consent",False,True,False,True
27034_S2_M5_CRF_c4591001-1003-10031149.pdf,COVID-19 Vaccine Clinical Trial CRF,2020-07-30,https://drive.google.com/file/d/1YURHLlNQAkQFeQXOYc3OKjPJQ0y3p-dA/view?usp=drivesdk,eua-051925,PDF,222,M5,form,,"Pharmaceutical, Protocol Amendment, Medical Research, Vaccine, Exclusion, Subject Enrollment, COVID-19, M5, Cohort Selection, Site Information, Clinical Trial, Phase 2/3, Demography, Subject Data, Informed Consent",False,True,False,True
27034_S2_M5_CRF_c4591001-1005-10051214.pdf,c4591001 Cohort Selection and Informed Consent,2020-07-30,https://drive.google.com/file/d/1OS0j8pViUvxdXRj7vbJjoaScOTayLUNf/view?usp=drivesdk,eua-051925,PDF,150,M5,form,,"eCRF Audit Trail, Protocol Amendment, Medical Research, Exclusion, Confidential, Subject Enrollment, Fda-regulated, M5, Cohort Selection, Demographic Data, Site Information, Clinical Trial, Phase 2/3, Subject Identification, Informed Consent",False,True,False,True
27034_S2_M5_CRF_c4591001-1005-10051069.pdf,c4591001 Cohort Selection and Informed Consent,2020-07-30,https://drive.google.com/file/d/1IIQZcg87uI9_cy5Ry34sOPi-nIX1NWDo/view?usp=drivesdk,eua-051925,PDF,145,M5,form,,"Protocol Amendment, Medical Research, C4591001 Study, Exclusion, Subject Enrollment, Rochester Clinical Research, Needs-review, M5, Cohort Selection, Patient Data, Clinical Trial, Phase 2/3, FDA Compliance, Informed Consent",False,True,False,True
27034_S2_M5_CRF_c4591001-1006-10061020.pdf,c4591001 Cohort Selection and Informed Consent,2020-07-30,https://drive.google.com/file/d/1GOQrY9nYbq-ZOV8pvvNhxGSsFWjNXDW6/view?usp=drivesdk,eua-051925,PDF,176,M5,form,,"FDA, Protocol Amendment, Medical Research, Exclusion, Subject Enrollment, Subject Demographics, Needs-review, M5, Cohort Selection, Data Collection, Clinical Trial, Phase 2/3, Site Information, Informed Consent",False,True,False,True
27034_S2_M5_CRF_c4591001-1005-10051293.pdf,COVID-19 Vaccine Clinical Trial CRF,2020-10-17,https://drive.google.com/file/d/1_wt0MeX87-3jR0ugEKtmyMeshLrf57h-/view?usp=drivesdk,eua-051925,PDF,112,M5,form,,"FDA, Medical Research, Vaccine, Exclusion, COVID-19, M5, Cohort Selection, Protocol, Site Information, Clinical Trial, Data Collection, Demography, Subject Data, Confidential, Informed Consent",False,True,False,True
27034_S2_M5_CRF_c4591001-1007-10071276.pdf,COVID-19 Vaccine Clinical Trial CRF,2020-07-30,https://drive.google.com/file/d/11gjmqb5sO3iUPQzzBELJuldMGr_uodgp/view?usp=drivesdk,eua-051925,PDF,214,M5,form,,"FDA, Phase 2/3, Protocol Amendment, Vaccine, Exclusion, eCRF, COVID-19, M5, Demographics, Cohort Selection, Clinical Trial, Medical Center, Subject Data, Confidential, Informed Consent",False,True,False,True
27034_S2_M5_CRF_c4591001-1006-10061098.pdf,COVID-19 Vaccine Clinical Trial CRF,2020-07-30,https://drive.google.com/file/d/10vf6qXBpRRcaKXR5Ly5tL79UZT2q06MG/view?usp=drivesdk,eua-051925,PDF,206,M5,form,,"Pharmaceutical, FDA, Medical Research, Vaccine, Exclusion, COVID-19, M5, Cohort Selection, Protocol, Site Information, Clinical Trial, Case Report Form, Demography, Subject Data, Informed Consent",False,True,False,True
27034_S2_M5_CRF_c4591001-1007-10071101.pdf,c4591001 Cohort Selection and Informed Consent,2020-07-30,https://drive.google.com/file/d/1oFyGm1H7fDiDquvaO6DcBiOABm3Gk1jT/view?usp=drivesdk,eua-051925,PDF,186,M5,form,,"Pharmaceutical Study, FDA Regulation, Protocol Amendment, Medical Research, Exclusion, Subject Enrollment, Subject Demographics, Needs-review, M5, Cohort Selection, Data Collection, Clinical Trial, Site Information, Informed Consent",False,True,False,True
27034_S2_M5_CRF_c4591001-1007-10071347.pdf,COVID-19 Vaccine Clinical Trial CRF,2020-10-15,https://drive.google.com/file/d/1UUCvNDy6U6hRr3eGtMERqzfb_Kr52GN6/view?usp=drivesdk,eua-051925,PDF,137,M5,form,,"Phase 2/3, Audit Trail, Protocol Amendment, Vaccine, Exclusion, eCRF, COVID-19, M5, Cohort Selection, Clinical Trial, Medical Center, Demography, Subject Data, Confidential, Informed Consent",False,True,False,True
27034_S2_M5_CRF_c4591001-1009-10091135.pdf,COVID-19 Vaccine Clinical Trial CRF,2020-07-30,https://drive.google.com/file/d/1Pa4SxKkmoNrs98Ty5_-YsGyibvkmws6a/view?usp=drivesdk,eua-051925,PDF,251,M5,form,,"Pharmaceutical, Protocol Amendment, Medical Research, Vaccine, Exclusion, Subject Enrollment, Regulatory Compliance, COVID-19, M5, Demographics, Cohort Selection, Data Collection, Clinical Trial, Phase 2/3, Informed Consent",False,True,False,True
27034_S2_M5_CRF_c4591001-1008-10081184.pdf,COVID-19 Vaccine Trial Cohort Selection,2020-07-30,https://drive.google.com/file/d/1PzeoRD8KNYovjLThkgsTADwDyewKIGmo/view?usp=drivesdk,eua-051925,PDF,106,M5,form,,"Protocol Amendment, Clinical Trial Management, Medical Research, Clinical Research, Exclusion, Subject Enrollment, COVID-19, M5, Cohort Selection, Demographic Data, Vaccine Trial, Patient Data, Phase 2/3, FDA Compliance, Informed Consent",False,True,False,True
27034_S2_M5_CRF_c4591001-1008-10081603.pdf,Cohort Selection and Informed Consent,2020-10-14,https://drive.google.com/file/d/1vuaSrlNzwQ6g6CUzfjv1xwQAyG2xnFCC/view?usp=drivesdk,eua-051925,PDF,117,M5,form,,"Protocol Amendment, Medical Research, Clinical Research, Exclusion, Subject Enrollment, Regulatory Compliance, M5, Cohort Selection, Demographic Data, Site Information, Clinical Trial, Phase 2/3, Data Collection, Subject Identification, Informed Consent",False,True,False,True
27034_S2_M5_CRF_c4591001-1011-10111029.pdf,c4591001 Cohort Selection and Informed Consent,2020-07-30,https://drive.google.com/file/d/19cp3G7o-9tLRPb5dq8ovwRtBylq2jZ1a/view?usp=drivesdk,eua-051925,PDF,158,M5,form,,"Audit Trail, Protocol Amendment, Medical Research, Subject Details, Exclusion, Subject Enrollment, M5, Cohort Selection, Demographic Data, Site Information, Clinical Trial, Phase 2/3, FDA Compliance, Confidential, Informed Consent",False,True,False,True
27034_S2_M5_CRF_c4591001-1011-10111181.pdf,c4591001 Cohort Selection and Informed Consent,2020-11-17,https://drive.google.com/file/d/17_i27eZubH3OfalX_UVdjZ228ZcXsOrv/view?usp=drivesdk,eua-051925,PDF,122,M5,form,,"Audit Trail, Protocol Amendment, Subject Details, Exclusion, Subject Enrollment, Regulatory Compliance, M5, Demographics, Cohort Selection, Data Verification, Site Information, Clinical Trial, Phase 2/3, Confidential, Informed Consent",False,True,False,True
27034_S2_M5_CRF_c4591001-1012-10121163.pdf,COVID-19 Vaccine Clinical Trial CRF,2020-07-30,https://drive.google.com/file/d/1emWrvNsKkIXuilt4yIsUk67rojP7yVyX/view?usp=drivesdk,eua-051925,PDF,211,M5,form,,"Informed Consent, Protocol Amendment, Medical Research, COVID-19 Vaccine, Vaccine Efficacy, Exclusion, Subject Enrollment, M5, Cohort Selection, Hope Research Institute, Clinical Data, Adverse Events, Clinical Trial, FDA Compliance, Demography",False,True,False,True
27034_S2_M5_CRF_c4591001-1013-10131084.pdf,c4591001 Cohort Selection and Informed Consent,2020-07-30,https://drive.google.com/file/d/1yi08sdrzmCUIKSb5ZtBRoyuGKm3UhGKU/view?usp=drivesdk,eua-051925,PDF,157,M5,form,,"Protocol Amendment, Medical Research, Exclusion, Subject Enrollment, Regulatory Compliance, M5, Cohort Selection, Demographic Data, Vaccine Development, Site Information, Clinical Trial, Phase 2/3, Data Collection, Subject Identification, Informed Consent",False,True,False,True
27034_S2_M5_CRF_c4591001-1013-10131176.pdf,COVID-19 Vaccine Clinical Trial CRF,2020-07-30,https://drive.google.com/file/d/10WcbKQTu6vQC0wcl-bGHPOHbq38Dxt1f/view?usp=drivesdk,eua-051925,PDF,483,M5,form,,"Pharmaceutical, Protocol Amendment, Medical Research, Vaccine, Exclusion, Clinical Neuroscience, Regulatory Compliance, COVID-19, M5, Cohort Selection, Clinical Trial, Phase 2/3, Demography, Subject Data, Informed Consent",False,True,False,True
27034_S2_M5_CRF_c4591001-1013-10131517.pdf,c4591001 Cohort Selection and Informed Consent,2020-07-30,https://drive.google.com/file/d/1U40ucwXzsZyaxr1UwwpenrF_yMJGIrBK/view?usp=drivesdk,eua-051925,PDF,120,M5,form,,"Audit Trail, Protocol Amendment, Medical Research, Exclusion, eCRF, Subject Enrollment, Subject Demographics, M5, Cohort Selection, Data Collection, Clinical Trial, Phase 2/3, Site Information, Confidential, Informed Consent",False,True,False,True
27034_S2_M5_CRF_c4591001-1015-10151047.pdf,c4591001 Cohort Selection and Informed Consent,2020-07-30,https://drive.google.com/file/d/11eIIxmgxCe9ETyZ0aPti-I4XVuBoBuJ7/view?usp=drivesdk,eua-051925,PDF,137,M5,form,,"Audit Trail, Protocol Amendment, Medical Research, Exclusion, Confidential, Subject Enrollment, M5, Boston Medical Center, Cohort Selection, Demographic Data, Data Collection, Clinical Trial, Phase 2/3, Subject Identification, Informed Consent",False,True,False,True
27034_S2_M5_CRF_c4591001-1015-10151134.pdf,c4591001 Cohort Selection and Informed Consent,2020-07-30,https://drive.google.com/file/d/1lPNHTCQHBf4vQVzjjThm5YJHzPagEK4z/view?usp=drivesdk,eua-051925,PDF,151,M5,form,,"Protocol Amendment, Medical Research, Exclusion, Subject Enrollment, Regulatory Compliance, Fda-regulated, M5, Cohort Selection, Demographic Data, Vaccine Development, Data Collection, Clinical Trial, Site Information, Subject Identification, Informed Consent",False,True,False,True
27034_S2_M5_CRF_c4591001-1016-10161277.pdf,COVID-19 Vaccine Clinical Trial Subject Enrollment,2020-11-17,https://drive.google.com/file/d/1kDRdI5iYlhd0JJRoHjfZAoTuIPMIpHpq/view?usp=drivesdk,eua-051925,PDF,107,M5,form,,"Audit Trail, Protocol Amendment, Vaccine, Exclusion, eCRF, Kentucky Pediatric Adult Research, Subject Enrollment, COVID-19, C4591001, M5, Demographics, Cohort Selection, Clinical Trial, Phase 2/3, Informed Consent",False,True,False,True
27034_S2_M5_CRF_c4591001-1016-10161087.pdf,COVID-19 Vaccine Clinical Trial CRF,2020-07-30,https://drive.google.com/file/d/1_ucZEKSsB12Ryf55jPuoDjtg7u5XEpU6/view?usp=drivesdk,eua-051925,PDF,214,M5,form,,"Pharmaceutical, Protocol Amendment, Medical Research, Vaccine, Kentucky, eCRF, Exclusion, COVID-19, M5, Cohort Selection, Adult, Clinical Trial, Pediatric, Demography, Subject Data, Informed Consent",False,True,False,True
27034_S2_M5_CRF_c4591001-1016-10161289.pdf,COVID-19 Vaccine Clinical Trial CRF,2020-09-15,https://drive.google.com/file/d/1x6VG106m1UoAmiXnRGr1pk-XTRbMV8PH/view?usp=drivesdk,eua-051925,PDF,342,M5,form,,"FDA, Protocol Amendment, Vaccine, Exclusion, eCRF, Kentucky Pediatric Adult Research, COVID-19, M5, Demographics, Cohort Selection, Data Verification, Clinical Trial, Subject Data, Confidential, Informed Consent",False,True,False,True
27034_S2_M5_CRF_c4591001-1018-10181132.pdf,COVID-19 Vaccine Clinical Trial CRF,2020-07-30,https://drive.google.com/file/d/1qbnJK2VZZVHfOzuMl3irtxUkcrTWP2Qp/view?usp=drivesdk,eua-051925,PDF,241,M5,form,,"Pharmaceutical, Protocol Amendment, Medical Research, Patient Enrollment, Vaccine, Exclusion, COVID-19, M5, Cohort Selection, Data Collection, Clinical Trial, FDA Compliance, Demography, Subject Data, Informed Consent",False,True,False,True
27034_S2_M5_CRF_c4591001-1019-10191010.pdf,c4591001 Clinical Research Form,2020-07-30,https://drive.google.com/file/d/1FKtVsJVENkmudUUa2Fa9FJguX5zDz_B6/view?usp=drivesdk,eua-051925,PDF,679,M5,form,---,"Pharmaceutical, FDA, Informed Consent, Medical Research, Protocol Amendment, Exclusion, Clinical Trial, Confidential, M5, Cohort Selection, Data Collection, Demography, Site Information, Subject Identification, Subject Data",False,True,False,True
27034_S2_M5_CRF_c4591001-1019-10191037.pdf,COVID-19 Vaccine Clinical Trial CRF,2020-07-30,https://drive.google.com/file/d/1CRuCp00a3-KSHbKSqXRO_GX4t8_NQaSL/view?usp=drivesdk,eua-051925,PDF,380,M5,form,,"Pharmaceutical, FDA, Medical Research, Vaccine, Exclusion, COVID-19, M5, Cohort Selection, Protocol, Adverse Events, Data Collection, Clinical Trial, Demography, Subject Data, Informed Consent",False,True,False,True
27034_S2_M5_CRF_c4591001-1018-10181159.pdf,COVID-19 Vaccine Clinical Trial CRF,2020-07-30,https://drive.google.com/file/d/1TVaJXKybGbjHXov11h4ZzS2ngLMDCCAA/view?usp=drivesdk,eua-051925,PDF,152,M5,form,,"Pharmaceutical, Protocol Amendment, Medical Research, Patient Enrollment, Vaccine, Exclusion, Regulatory Compliance, COVID-19, M5, Cohort Selection, Data Collection, Clinical Trial, Demography, Subject Data, Informed Consent",False,True,False,True
27034_S2_M5_CRF_c4591001-1019-10191146.pdf,c4591001 Cohort Selection and Informed Consent,2020-07-30,https://drive.google.com/file/d/10BXQwqA643nKsDRWahV_G2lJLyMbBoj8/view?usp=drivesdk,eua-051925,PDF,117,M5,form,,"Protocol Amendment, Medical Research, Vaccine, Exclusion, Subject Enrollment, Needs-review, COVID-19, M5, Cohort Selection, Demographic Data, Clinical Trial, Phase 2/3, Diagnostics Research Group, Subject Identification, Informed Consent",False,True,False,True
