Source_File,Study_OID,Study_Name,Study_Description,Protocol_Name,Define_MetadataVersion_OID,Define_MetadataVersion_Name,Define_Version,Standard_Name,Standard_Version,Dataset_OID,Dataset_Name,Dataset_SAS_Name,Dataset_Description,Dataset_Purpose,Dataset_Structure,Dataset_Class,Dataset_Source,Variable_OID,Variable_Name,Variable_Label,Variable_Data_Type,Variable_Length,Variable_SAS_Field_Name,Variable_Origin,Variable_Roles,Variable_Mandatory,Variable_Key_Sequence,Variable_Method_OID,Variable_WhereClause_OID,CodeList_OID,CodeList_Name,CodeList_Data_Type,CodeList_Coded_Values
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADAE,ADAE,ADAE,Adverse Events Analysis Dataset,,,,,IT.ADAE.VAX101,VAX101,Vaccination 01,text,37,VAX101,,,False,,,,,,,
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADAE,ADAE,ADAE,Adverse Events Analysis Dataset,,,,,IT.ADAE.VAX102,VAX102,Vaccination 02,text,36,VAX102,,,False,,,,,,,
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADAE,ADAE,ADAE,Adverse Events Analysis Dataset,,,,,IT.ADAE.VAX103,VAX103,Vaccination 03,text,36,VAX103,,,False,,,,,,,
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADAE,ADAE,ADAE,Adverse Events Analysis Dataset,,,,,IT.ADAE.V01DT,V01DT,Date of Visit at 1M after Vax2,integer,8,V01DT,,,False,,,,,,,
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADAE,ADAE,ADAE,Adverse Events Analysis Dataset,,,,,IT.ADAE.V02DT,V02DT,Date of Visit at 6M after Vax2,integer,8,V02DT,,,False,,,,,,,
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADAE,ADAE,ADAE,Adverse Events Analysis Dataset,,,,,IT.ADAE.RANDFL,RANDFL,Randomized Population Flag,text,1,RANDFL,,,True,,,,CL.Y,Y,text,Y: Yes
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADAE,ADAE,ADAE,Adverse Events Analysis Dataset,,,,,IT.ADAE.PHASE,PHASE,Study Phase,text,20,PHASE,,,True,,,,,,,
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADAE,ADAE,ADAE,Adverse Events Analysis Dataset,,,,,IT.ADAE.PHASEN,PHASEN,Study Phase (N),integer,8,PHASEN,,,True,,,,,,,
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADAE,ADAE,ADAE,Adverse Events Analysis Dataset,,,,,IT.ADAE.DS30KFL,DS30KFL,Phase 3 30k Subjects Flag,text,1,DS30KFL,,,True,,,,,,,
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADAE,ADAE,ADAE,Adverse Events Analysis Dataset,,,,,IT.ADAE.COVBLST,COVBLST,Baseline SARS-CoV-2 Status,text,3,COVBLST,,,False,,,,,,,
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADAE,ADAE,ADAE,Adverse Events Analysis Dataset,,,,,IT.ADAE.MULENRFL,MULENRFL,Multiply Enrolled Subjects,text,1,MULENRFL,,,False,,,,,,,
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADAE,ADAE,ADAE,Adverse Events Analysis Dataset,,,,,IT.ADAE.STUDYID,STUDYID,Study Identifier,text,8,STUDYID,,,True,1,,,,,,
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADAE,ADAE,ADAE,Adverse Events Analysis Dataset,,,,,IT.ADAE.USUBJID,USUBJID,Unique Subject Identifier,text,22,USUBJID,,,True,2,,,,,,
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADAE,ADAE,ADAE,Adverse Events Analysis Dataset,,,,,IT.ADAE.AESEQ,AESEQ,Sequence Number,integer,8,AESEQ,,,True,,,,,,,
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADAE,ADAE,ADAE,Adverse Events Analysis Dataset,,,,,IT.ADAE.AECAT,AECAT,Category for Adverse Event,text,16,AECAT,,,True,,,,,,,
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADAE,ADAE,ADAE,Adverse Events Analysis Dataset,,,,,IT.ADAE.AESPID,AESPID,Sponsor-Defined Identifier,text,2,AESPID,,,False,,,,,,,
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADAE,ADAE,ADAE,Adverse Events Analysis Dataset,,,,,IT.ADAE.AETERM,AETERM,Reported Term for the Adverse Event,text,100,AETERM,,,True,3,,,,,,
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADAE,ADAE,ADAE,Adverse Events Analysis Dataset,,,,,IT.ADAE.AEDECOD,AEDECOD,Dictionary-Derived Term,text,79,AEDECOD,,,True,,,,CL.MedDRA,Medical Dictionary for Regulatory Activities,text,
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADAE,ADAE,ADAE,Adverse Events Analysis Dataset,,,,,IT.ADAE.AEBDSYCD,AEBDSYCD,Body System or Organ Class Code,integer,8,AEBDSYCD,,,False,,,,CL.MedDRA,Medical Dictionary for Regulatory Activities,text,
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADAE,ADAE,ADAE,Adverse Events Analysis Dataset,,,,,IT.ADAE.AEBODSYS,AEBODSYS,Body System or Organ Class,text,67,AEBODSYS,,,True,,,,CL.MedDRA,Medical Dictionary for Regulatory Activities,text,
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADAE,ADAE,ADAE,Adverse Events Analysis Dataset,,,,,IT.ADAE.AELLT,AELLT,Lowest Level Term,text,57,AELLT,,,False,,,,CL.MedDRA,Medical Dictionary for Regulatory Activities,text,
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADAE,ADAE,ADAE,Adverse Events Analysis Dataset,,,,,IT.ADAE.AELLTCD,AELLTCD,Lowest Level Term Code,integer,8,AELLTCD,,,False,,,,CL.MedDRA,Medical Dictionary for Regulatory Activities,text,
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADAE,ADAE,ADAE,Adverse Events Analysis Dataset,,,,,IT.ADAE.AEPTCD,AEPTCD,Preferred Term Code,integer,8,AEPTCD,,,False,,,,CL.MedDRA,Medical Dictionary for Regulatory Activities,text,
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADAE,ADAE,ADAE,Adverse Events Analysis Dataset,,,,,IT.ADAE.AEHLT,AEHLT,High Level Term,text,74,AEHLT,,,True,,,,CL.MedDRA,Medical Dictionary for Regulatory Activities,text,
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADAE,ADAE,ADAE,Adverse Events Analysis Dataset,,,,,IT.ADAE.AEHLTCD,AEHLTCD,High Level Term Code,integer,8,AEHLTCD,,,False,,,,CL.MedDRA,Medical Dictionary for Regulatory Activities,text,
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADAE,ADAE,ADAE,Adverse Events Analysis Dataset,,,,,IT.ADAE.AEHLGT,AEHLGT,High Level Group Term,text,86,AEHLGT,,,True,,,,CL.MedDRA,Medical Dictionary for Regulatory Activities,text,
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADAE,ADAE,ADAE,Adverse Events Analysis Dataset,,,,,IT.ADAE.AEHLGTCD,AEHLGTCD,High Level Group Term Code,integer,8,AEHLGTCD,,,False,,,,CL.MedDRA,Medical Dictionary for Regulatory Activities,text,
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADAE,ADAE,ADAE,Adverse Events Analysis Dataset,,,,,IT.ADAE.AESOC,AESOC,Primary System Organ Class,text,67,AESOC,,,True,,,,CL.MedDRA,Medical Dictionary for Regulatory Activities,text,
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADAE,ADAE,ADAE,Adverse Events Analysis Dataset,,,,,IT.ADAE.AESOCCD,AESOCCD,Primary System Organ Class Code,integer,8,AESOCCD,,,False,,,,CL.MedDRA,Medical Dictionary for Regulatory Activities,text,
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADAE,ADAE,ADAE,Adverse Events Analysis Dataset,,,,,IT.ADAE.AESTDTC,AESTDTC,Start Date/Time of Adverse Event,datetime,,AESTDTC,,,False,4,,,,,,
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADAE,ADAE,ADAE,Adverse Events Analysis Dataset,,,,,IT.ADAE.AESTDY,AESTDY,Study Day of Start of Adverse Event,integer,8,AESTDY,,,False,,,,,,,
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADAE,ADAE,ADAE,Adverse Events Analysis Dataset,,,,,IT.ADAE.AEENDTC,AEENDTC,End Date/Time of Adverse Event,datetime,,AEENDTC,,,False,,,,,,,
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADAE,ADAE,ADAE,Adverse Events Analysis Dataset,,,,,IT.ADAE.AEENDY,AEENDY,Study Day of End of Adverse Event,integer,8,AEENDY,,,False,,,,,,,
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADAE,ADAE,ADAE,Adverse Events Analysis Dataset,,,,,IT.ADAE.AEENRTPT,AEENRTPT,End Relative to Reference Time Point,text,7,AEENRTPT,,,False,,,,CL.STENRF,STENRF,text,ONGOING: Continue
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADAE,ADAE,ADAE,Adverse Events Analysis Dataset,,,,,IT.ADAE.AEENTPT,AEENTPT,End Reference Time Point,text,22,AEENTPT,,,False,,,,,,,
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADAE,ADAE,ADAE,Adverse Events Analysis Dataset,,,,,IT.ADAE.AETOXGR,AETOXGR,Standard Toxicity Grade,text,1,AETOXGR,,,False,,,,,,,
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADAE,ADAE,ADAE,Adverse Events Analysis Dataset,,,,,IT.ADAE.DICTVER,DICTVER,Dictionary Name and Version,text,12,DICTVER,,,False,,,,,,,
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADAE,ADAE,ADAE,Adverse Events Analysis Dataset,,,,,IT.ADAE.ADESFL,ADESFL,Discontinued due to AE,text,1,ADESFL,,,True,,MT.ADAE.ADESFL,,,,,
